master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
11,11.653,0.040,10.629,3.772,2.523,2.539,0.033,1.437,0.072,0.632,0.030,1.434,0.071,0.635,35.515
37,11.434,0.037,10.936,3.935,2.617,2.612,0.036,1.436,0.075,0.623,0.029,1.440,0.072,0.624,35.922
