master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
37,15.834,0.100,102.738,8.240,5.782,5.473,0.136,3.034,0.228,1.345,0.122,3.100,0.198,1.112,147.448
17,16.196,0.108,101.380,8.132,5.820,5.664,0.155,2.715,0.191,1.066,0.137,2.730,0.245,1.105,145.652
65,14.812,0.083,103.567,8.413,5.832,5.686,0.155,2.726,0.195,1.077,0.159,3.287,0.217,1.113,147.330
89,14.781,0.105,103.686,8.217,6.128,5.307,0.153,2.719,0.196,1.157,0.154,3.298,0.189,1.166,147.260
9,14.741,0.109,100.253,8.182,5.647,5.317,0.148,3.062,0.190,1.143,0.103,2.700,0.249,1.400,143.252
