master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
20,16.932,0.075,34.123,16.351,13.853,12.396,0.119,10.190,0.390,2.242,0.121,10.181,0.344,2.242,119.563
81,14.856,0.078,32.892,16.872,13.821,13.165,0.093,9.622,0.406,2.131,0.072,9.787,0.395,2.120,116.314
29,16.403,0.106,35.520,17.430,13.454,12.762,0.114,10.892,0.367,1.928,0.088,9.694,0.456,2.343,121.564
48,17.069,0.079,34.034,16.301,12.508,12.567,0.134,10.204,0.423,2.199,0.118,9.879,0.417,2.193,118.131
63,16.434,0.115,34.506,16.909,13.074,12.514,0.124,10.364,0.449,2.246,0.126,9.708,0.363,1.848,118.786
