master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
19,19.339,0.069,602.725,24.408,17.954,17.370,0.201,5.356,0.362,1.906,0.190,5.273,0.421,1.835,697.412
36,15.352,0.065,597.911,23.352,17.680,17.326,0.204,5.261,0.390,1.872,0.196,5.229,0.379,1.876,687.097
48,15.371,0.074,597.229,24.937,18.162,17.094,0.182,5.070,0.380,1.863,0.179,5.169,0.367,1.916,687.999
96,15.746,0.068,639.790,23.475,17.762,17.242,0.201,5.381,0.366,1.952,0.199,5.388,0.372,1.923,729.871
27,15.715,0.073,593.459,23.311,17.564,17.359,0.169,5.395,0.378,1.868,0.179,5.386,0.364,1.882,683.107
