master_seed,total_atoms,LogisticRegression/Macro-Precision,LogisticRegression/Macro-Recall,LogisticRegression/Macro-F1,LogisticRegression/Macro-PR-AUC,LogisticRegression/Accuracy,LogisticRegression/ROC-AUC,LogisticRegression/MCC,LogisticRegression/Minority-Precision,LogisticRegression/Minority-Recall,LogisticRegression/Minority-F1,LogisticRegression/Minority-PR-AUC,GradientBoosting/Macro-Precision,GradientBoosting/Macro-Recall,GradientBoosting/Macro-F1,GradientBoosting/Macro-PR-AUC,GradientBoosting/Accuracy,GradientBoosting/ROC-AUC,GradientBoosting/MCC,GradientBoosting/Minority-Precision,GradientBoosting/Minority-Recall,GradientBoosting/Minority-F1,GradientBoosting/Minority-PR-AUC,LinearSVM/Macro-Precision,LinearSVM/Macro-Recall,LinearSVM/Macro-F1,LinearSVM/Macro-PR-AUC,LinearSVM/Accuracy,LinearSVM/ROC-AUC,LinearSVM/MCC,LinearSVM/Minority-Precision,LinearSVM/Minority-Recall,LinearSVM/Minority-F1,LinearSVM/Minority-PR-AUC,RandomForest/Macro-Precision,RandomForest/Macro-Recall,RandomForest/Macro-F1,RandomForest/Macro-PR-AUC,RandomForest/Accuracy,RandomForest/ROC-AUC,RandomForest/MCC,RandomForest/Minority-Precision,RandomForest/Minority-Recall,RandomForest/Minority-F1,RandomForest/Minority-PR-AUC,SRC_pure/Macro-Precision,SRC_pure/Macro-Recall,SRC_pure/Macro-F1,SRC_pure/Macro-PR-AUC,SRC_pure/Accuracy,SRC_pure/ROC-AUC,SRC_pure/MCC,SRC_pure/Minority-Precision,SRC_pure/Minority-Recall,SRC_pure/Minority-F1,SRC_pure/Minority-PR-AUC,SRC_fddl/Macro-Precision,SRC_fddl/Macro-Recall,SRC_fddl/Macro-F1,SRC_fddl/Macro-PR-AUC,SRC_fddl/Accuracy,SRC_fddl/ROC-AUC,SRC_fddl/MCC,SRC_fddl/Minority-Precision,SRC_fddl/Minority-Recall,SRC_fddl/Minority-F1,SRC_fddl/Minority-PR-AUC
19,4096,0.543005993346324,0.6044470015876946,0.5502699824804422,0.5478226202637131,0.8594116585453889,0.7008958093601154,0.13404248662754492,0.1222707423580786,0.3230769230769231,0.17740232312565998,0.11853930846909555,0.5194807799781986,0.5923065998572532,0.4711211104898328,0.5233730178519822,0.6933766468146544,0.6217492316431911,0.08481048431307946,0.07400828892835998,0.4807692307692308,0.12827090815802974,0.07844201914655076,0.5357729089726372,0.5993281429799134,0.5372157473140731,0.5427346791733619,0.8391987005955603,0.6871287489257571,0.11921839819829054,0.10807453416149068,0.3346153846153846,0.16338028169014085,0.1098191915954925,0.5250977674808961,0.5933029146577717,0.5073392228084762,0.525491369968998,0.7789207724237502,0.6427887346510713,0.09678212350161879,0.08654670094258783,0.38846153846153847,0.14155571128241065,0.08228109058793828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,4096,0.5512940397003269,0.6081456746245613,0.5626642774016326,0.5477806493875537,0.8769175239126511,0.6943928160459121,0.14895943780252233,0.1386986301369863,0.31153846153846154,0.19194312796208532,0.1217702551283153,0.514309450073348,0.5515338004165877,0.49364004728647204,0.5205967118839027,0.7794621909402635,0.6026990808850305,0.054310969210686996,0.06976744186046512,0.3,0.11320754716981132,0.07403354548657683,0.5374559149644716,0.6079315543384849,0.538500230951922,0.5427056319732508,0.8346868796246165,0.6858054272937818,0.12716406915926431,0.11045130641330166,0.3576923076923077,0.16878402903811252,0.11207911821018354,0.5213540145712126,0.5623100956986584,0.5148660534922194,0.5184709348261858,0.8243999278108645,0.5851404891264766,0.07295397703985158,0.08304093567251462,0.27307692307692305,0.1273542600896861,0.07555889740355418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,4096,0.5290820311957056,0.5761922275792755,0.5292606470321842,0.5322202198422084,0.843890994405342,0.6509125602668492,0.09414509523774024,0.09720372836218376,0.28076923076923077,0.1444114737883284,0.09399422584370798,0.5266733658643014,0.5462998703625479,0.5307319345345218,0.5206711213566595,0.8844973831438369,0.6022752101146345,0.07028437612015816,0.09574468085106383,0.17307692307692307,0.1232876712328767,0.07671809912234227,0.530267677660209,0.571849372933448,0.5329695698864425,0.5289812713017865,0.8565240931239848,0.6407411183779297,0.09326765055554354,0.10014947683109118,0.25769230769230766,0.1442411194833154,0.08835414173670773,0.5205283160223143,0.5630613374506577,0.5115845284345792,0.5204791859639091,0.8153762858689767,0.6105450599391141,0.07195951817450981,0.08122941822173436,0.2846153846153846,0.1263877028181042,0.07560388408389584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,4096,0.5481425621585805,0.5546083201025447,0.5510432969291718,0.533936727264548,0.9142754015520664,0.6775268378657888,0.10254724657273674,0.13804713804713806,0.1576923076923077,0.14721723518850988,0.09441203519340051,0.5257301497122536,0.5641213785267942,0.5257210363835744,0.5204807084162628,0.8487637610539613,0.5925902728212896,0.08123675693306577,0.09180790960451977,0.25,0.13429752066115702,0.07597374087765502,0.5391908633372048,0.5552943789783403,0.5447820984662741,0.5300941077920968,0.9016423028334236,0.6682825222495741,0.0931028345402168,0.12,0.17307692307692307,0.14173228346456693,0.08749823856199625,0.5126215997367419,0.549722517588452,0.4840868850743683,0.5126252171470086,0.7550983576971666,0.5647826751926355,0.05010300250102983,0.06640316205533597,0.3230769230769231,0.11016393442622952,0.06501235178798065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,4096,0.535537308852114,0.6062568278152448,0.5344510702540255,0.5467282799481391,0.8280093845876195,0.6870056661762779,0.12289966163852939,0.10669693530079455,0.36153846153846153,0.16476774758983348,0.11760785893361377,0.5325019000774371,0.5660273403929909,0.5377473606152939,0.52939655802509,0.873308067135896,0.6307597628654247,0.09265018121583823,0.10535714285714286,0.22692307692307692,0.14390243902439023,0.09093349700781647,0.5337006189026499,0.5944405197150889,0.533979520294379,0.5431723173657758,0.8368525536906696,0.6768298544856015,0.11283091710850171,0.10442260442260443,0.3269230769230769,0.15828677839851024,0.11169233435459963,0.5378837953326263,0.5626964590039766,0.5446451388145667,0.5316318030886853,0.8913553510196716,0.6402382270257674,0.09747163322704798,0.11659192825112108,0.2,0.14730878186968838,0.09461302817976043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
