master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
38,11.494,0.032,16.114,10.035,7.843,7.896,0.045,14.832,0.351,2.083,0.039,14.831,0.348,2.084,88.074
59,11.527,0.033,16.348,10.269,8.009,7.933,0.039,14.807,0.343,2.013,0.036,14.802,0.340,2.006,88.522
45,11.516,0.036,15.330,10.845,7.641,7.650,0.039,14.827,0.369,2.089,0.038,14.952,0.381,2.072,87.803
81,11.481,0.037,16.267,10.229,8.021,7.916,0.039,14.907,0.347,2.043,0.036,14.921,0.345,2.042,88.649
82,11.509,0.032,16.041,10.008,8.008,7.856,0.041,14.927,0.358,2.118,0.039,14.918,0.354,2.114,88.365
