master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
99,16.291,0.102,10180.301,87.877,66.432,66.762,0.349,12.816,0.898,5.111,0.334,12.688,0.932,5.328,10456.230
2,23.775,0.086,10656.806,88.210,65.477,65.519,0.374,12.565,1.050,4.986,0.412,12.550,0.968,5.058,10937.843
35,23.804,0.123,9989.056,92.781,70.151,69.279,0.319,12.948,0.920,5.400,0.314,13.093,0.984,5.285,10284.462
69,24.010,0.100,9935.520,90.188,67.459,67.684,0.349,12.615,0.934,5.383,0.327,12.888,1.018,5.328,10223.807
26,22.528,0.121,11767.319,88.871,65.630,65.485,0.400,12.146,0.935,4.844,0.410,12.245,0.877,4.953,12046.773
