master_seed,total_atoms,LogisticRegression/Accuracy,LogisticRegression/Precision,LogisticRegression/Recall,LogisticRegression/F1-Score,LogisticRegression/ROC-AUC,LogisticRegression/PR-AUC,GradientBoosting/Accuracy,GradientBoosting/Precision,GradientBoosting/Recall,GradientBoosting/F1-Score,GradientBoosting/ROC-AUC,GradientBoosting/PR-AUC,LinearSVM/Accuracy,LinearSVM/Precision,LinearSVM/Recall,LinearSVM/F1-Score,LinearSVM/ROC-AUC,LinearSVM/PR-AUC,RandomForest/Accuracy,RandomForest/Precision,RandomForest/Recall,RandomForest/F1-Score,RandomForest/ROC-AUC,RandomForest/PR-AUC,SRC_pure/balanced_acc,SRC_pure/precision,SRC_pure/recall,SRC_pure/f1_score,SRC_pure/roc_auc,SRC_pure/pr_auc,SRC_fddl/balanced_acc,SRC_fddl/precision,SRC_fddl/recall,SRC_fddl/f1_score,SRC_fddl/roc_auc,SRC_fddl/pr_auc
41,1024,0.9370149792456235,0.3605015673981191,0.4423076923076923,0.39723661485319517,0.8343389946542759,0.3179258640877973,0.9435120014437827,0.411371237458194,0.47307692307692306,0.4400715563506261,0.820788967707165,0.3992185200929855,0.9330445767911929,0.33724340175953077,0.4423076923076923,0.3826955074875208,0.8264311100753063,0.30257842444224164,0.9521746977079949,0.4889867841409692,0.4269230769230769,0.45585215605749485,0.8573267009453338,0.3969470809639044,0.7422,0.1619,0.65,0.2592,0.8097,0.2968,0.742,0.1616,0.65,0.2588,0.8096,0.2966
42,1024,0.9503699693196174,0.46963562753036436,0.4461538461538462,0.45759368836291914,0.8479094140095843,0.4226124019796606,0.9512723335138061,0.4774774774774775,0.4076923076923077,0.43983402489626555,0.8133464670152797,0.39907889033071486,0.9458581483486735,0.421875,0.4153846153846154,0.4186046511627907,0.8432275355774693,0.36493838041641535,0.9541598989352102,0.5122950819672131,0.4807692307692308,0.49603174603174605,0.8506787758728679,0.4223718558039831,0.7322,0.1572,0.6308,0.2517,0.8086,0.3059,0.7316,0.1563,0.6308,0.2506,0.8086,0.3055
43,1024,0.943331528604945,0.40492957746478875,0.4423076923076923,0.4227941176470588,0.8396348302332018,0.3685422890950294,0.9509113878361307,0.47674418604651164,0.47307692307692306,0.4749034749034749,0.8409800008739604,0.40230443381826053,0.952896589063346,0.4972677595628415,0.35,0.4108352144469526,0.8334734097563106,0.3841629634922124,0.9574084100342899,0.5606060606060606,0.4269230769230769,0.4847161572052402,0.8589628275530568,0.4438622013361669,0.7547,0.1822,0.6538,0.285,0.8341,0.2784,0.7545,0.1818,0.6538,0.2845,0.834,0.2778
44,1024,0.9370149792456235,0.3732193732193732,0.5038461538461538,0.4288052373158756,0.8570532241853961,0.36083220743625516,0.944775311315647,0.42333333333333334,0.48846153846153845,0.45357142857142857,0.8344562510014129,0.3701700238229077,0.9463995668651868,0.43462897526501765,0.47307692307692306,0.4530386740331492,0.846899261503503,0.36378491933796914,0.9460386211875113,0.43564356435643564,0.5076923076923077,0.4689165186500888,0.8658376181667224,0.4386096555497963,0.75,0.1731,0.6538,0.2738,0.8207,0.2626,0.75,0.1731,0.6538,0.2738,0.8206,0.2625
45,1024,0.9375563977621368,0.3727810650887574,0.4846153846153846,0.4214046822742475,0.8475558242174414,0.3954462383961892,0.9317812669193286,0.34139784946236557,0.48846153846153845,0.40189873417721517,0.8043563282012439,0.31697782106729905,0.9391806533116765,0.38006230529595014,0.46923076923076923,0.4199655765920826,0.841473788472463,0.37372649975222544,0.9371954520844613,0.38235294117647056,0.55,0.45110410094637227,0.8556046349030633,0.4164746410514601,0.7403,0.1612,0.6462,0.2581,0.8179,0.2847,0.7401,0.1609,0.6462,0.2577,0.8177,0.2844
