master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
0,11.835,0.032,1102.240,68.899,51.000,52.206,0.045,6.994,0.329,1.450,0.040,6.934,0.288,1.426,1304.954
19,11.775,0.031,1104.648,67.143,50.258,50.297,0.038,6.508,0.226,1.280,0.036,6.492,0.225,1.276,1301.362
