master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
40,16.480,0.067,2320.394,89.243,67.364,66.816,0.308,13.526,0.925,5.758,0.303,13.214,0.909,5.635,2600.948
30,23.119,0.103,2168.227,89.947,66.970,66.055,0.316,13.398,0.951,5.643,0.330,13.607,0.902,5.751,2455.327
71,22.166,0.087,2166.152,88.819,67.857,66.546,0.302,13.465,0.895,5.889,0.315,13.504,0.972,5.593,2452.567
35,27.380,0.129,2186.913,90.343,66.907,73.165,0.352,13.775,1.009,5.636,0.339,13.664,0.936,5.957,2486.509
67,25.375,0.111,2198.778,89.781,75.316,70.266,0.336,13.704,0.936,5.863,0.361,13.570,0.955,5.951,2501.312
