master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
46,11.815,0.037,13.181,4.198,2.849,2.982,0.058,2.562,0.130,0.848,0.043,2.505,0.125,0.842,42.197
54,11.697,0.040,13.286,3.739,3.328,2.880,0.045,2.533,0.124,0.853,0.036,2.516,0.124,0.873,42.092
42,11.865,0.038,13.844,3.807,3.285,3.013,0.052,2.560,0.129,0.973,0.048,2.560,0.126,0.880,43.200
31,11.701,0.037,13.031,3.646,3.215,2.998,0.044,2.560,0.131,0.884,0.036,2.585,0.128,0.882,41.895
47,11.579,0.039,12.857,4.104,2.803,2.799,0.050,2.507,0.123,0.840,0.038,2.508,0.124,0.841,41.232
