master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
6,11.835,0.032,260.631,65.241,47.579,49.396,0.082,2.803,0.145,1.368,0.076,2.806,0.142,1.365,444.637
76,11.800,0.031,259.875,66.898,47.993,48.314,0.078,2.842,0.149,1.397,0.073,2.836,0.147,1.403,444.952
53,11.802,0.031,261.579,65.772,48.405,48.313,0.053,2.698,0.147,1.291,0.052,2.702,0.145,1.300,445.403
33,11.799,0.030,260.791,66.716,48.618,48.718,0.067,2.825,0.148,1.331,0.063,2.809,0.144,1.325,446.491
25,11.769,0.031,261.200,65.776,50.317,50.385,0.054,2.728,0.146,1.141,0.052,2.838,0.146,1.138,448.838
