master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
96,24.479,0.101,8949.079,332.412,255.185,324.463,0.681,22.463,2.121,8.790,0.679,23.150,2.118,8.777,9954.503
22,24.917,0.103,9854.796,348.618,337.224,333.350,0.688,21.738,2.083,8.456,0.651,22.390,2.269,8.764,10966.050
75,25.881,0.126,9263.566,315.373,236.816,250.230,0.618,21.516,2.182,8.400,0.617,21.083,2.075,8.599,10157.089
69,23.191,0.108,8776.301,315.248,246.776,246.253,0.653,22.455,2.229,8.899,0.658,22.673,2.106,8.877,9676.433
90,23.353,0.105,8396.966,258.074,194.347,211.255,0.785,21.797,2.031,8.550,0.711,22.012,2.407,8.979,9151.377
