master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
98,16.652,0.106,100.546,76.857,56.089,57.684,0.166,29.683,1.129,3.511,0.145,29.116,1.119,3.331,376.141
91,16.319,0.073,100.548,76.255,57.658,56.918,0.173,29.760,1.154,3.277,0.182,29.696,1.122,3.422,376.564
45,16.677,0.106,97.615,68.011,51.449,51.351,0.159,27.160,1.082,3.450,0.136,27.171,1.065,3.606,349.043
62,16.661,0.073,101.921,77.908,57.601,56.304,0.111,29.373,1.151,3.335,0.123,29.524,1.112,3.337,378.540
46,16.645,0.083,101.666,89.205,64.545,67.603,0.190,31.505,1.334,3.729,0.205,31.994,1.250,4.148,414.109
