master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
10,11.716,0.036,47.287,4.596,3.929,3.475,0.034,1.407,0.078,0.604,0.029,1.405,0.076,0.603,76.413
39,11.741,0.034,47.279,4.662,3.988,3.533,0.033,1.429,0.078,0.636,0.030,1.427,0.077,0.619,76.672
