master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
28,16.786,0.112,258.006,134.467,99.522,100.990,0.149,30.450,1.285,3.903,0.143,30.861,1.151,3.532,681.362
6,16.668,0.075,255.097,128.902,99.879,98.657,0.132,30.853,1.241,3.817,0.142,30.925,1.116,4.080,671.589
78,16.355,0.072,258.618,141.122,105.699,104.752,0.177,31.940,1.154,4.091,0.151,31.949,1.067,3.670,700.822
10,16.517,0.101,258.875,147.039,112.065,111.161,0.148,32.498,1.124,3.347,0.164,34.246,1.224,3.670,722.186
84,15.951,0.087,256.760,131.016,96.418,95.603,0.148,30.636,1.145,3.903,0.120,29.869,1.180,3.822,666.665
