master_seed,data_load,partition,fit_encoder_dict,sparse_codes_train,sparse_codes_val,sparse_codes_test,val_logreg,val_gboost,val_svm,val_rf,test_logreg,test_gboost,test_svm,test_rf,seed_total
23,11.968,0.034,2439.418,72.606,55.710,56.513,0.054,7.338,0.270,1.344,0.051,7.343,0.267,1.348,2655.416
31,11.709,0.035,2490.579,75.270,56.069,55.933,0.063,7.340,0.263,1.470,0.062,7.400,0.264,1.483,2709.116
