master_seed,LogisticRegression/Accuracy,LogisticRegression/Precision,LogisticRegression/Recall,LogisticRegression/F1-Score,LogisticRegression/ROC-AUC,LogisticRegression/PR-AUC,GradientBoosting/Accuracy,GradientBoosting/Precision,GradientBoosting/Recall,GradientBoosting/F1-Score,GradientBoosting/ROC-AUC,GradientBoosting/PR-AUC,LinearSVM/Accuracy,LinearSVM/Precision,LinearSVM/Recall,LinearSVM/F1-Score,LinearSVM/ROC-AUC,LinearSVM/PR-AUC,RandomForest/Accuracy,RandomForest/Precision,RandomForest/Recall,RandomForest/F1-Score,RandomForest/ROC-AUC,RandomForest/PR-AUC,SRC_pure/balanced_acc,SRC_pure/precision,SRC_pure/recall,SRC_pure/f1_score,SRC_pure/roc_auc,SRC_pure/pr_auc,SRC_fddl/balanced_acc,SRC_fddl/precision,SRC_fddl/recall,SRC_fddl/f1_score,SRC_fddl/roc_auc,SRC_fddl/pr_auc
41,0.6413662239089184,0.5923076923076923,0.8850574712643678,0.7096774193548387,0.7781378734191802,0.7671860910210702,0.7115749525616698,0.6835016835016835,0.7777777777777778,0.7275985663082437,0.8111802494742604,0.8368232612356212,0.6944971537001897,0.6420454545454546,0.8659003831417624,0.7373572593800979,0.7952208106473079,0.7795152833479239,0.7438330170777988,0.7266187050359713,0.7739463601532567,0.7495361781076066,0.8269452366548555,0.8470209434668157,0.7032,0.7419,0.6169,0.6736,0.7613,0.7725,0.7103,0.7884,0.5709,0.6622,0.7664,0.7756
42,0.7324478178368121,0.7362204724409449,0.7164750957854407,0.7262135922330097,0.8016809264540661,0.8109168053741274,0.7286527514231499,0.6966666666666667,0.8007662835249042,0.7450980392156863,0.8242373174315096,0.8378650373144598,0.7343453510436433,0.6996699669966997,0.8122605363984674,0.75177304964539,0.8159839253305677,0.8247913369883879,0.7533206831119544,0.7161716171617162,0.8314176245210728,0.7695035460992907,0.8492351568576614,0.8619003034983029,0.7255,0.8063,0.59,0.6814,0.7786,0.8169,0.7156,0.8294,0.5402,0.6543,0.7864,0.823
