master_seed,LogisticRegression/Accuracy,LogisticRegression/Precision,LogisticRegression/Recall,LogisticRegression/F1-Score,LogisticRegression/ROC-AUC,LogisticRegression/PR-AUC,GradientBoosting/Accuracy,GradientBoosting/Precision,GradientBoosting/Recall,GradientBoosting/F1-Score,GradientBoosting/ROC-AUC,GradientBoosting/PR-AUC,LinearSVM/Accuracy,LinearSVM/Precision,LinearSVM/Recall,LinearSVM/F1-Score,LinearSVM/ROC-AUC,LinearSVM/PR-AUC,RandomForest/Accuracy,RandomForest/Precision,RandomForest/Recall,RandomForest/F1-Score,RandomForest/ROC-AUC,RandomForest/PR-AUC,SRC_pure/balanced_acc,SRC_pure/precision,SRC_pure/recall,SRC_pure/f1_score,SRC_pure/roc_auc,SRC_pure/pr_auc,SRC_fddl/balanced_acc,SRC_fddl/precision,SRC_fddl/recall,SRC_fddl/f1_score,SRC_fddl/roc_auc,SRC_fddl/pr_auc
41,0.6413662239089184,0.5923076923076923,0.8850574712643678,0.7096774193548387,0.7781378734191802,0.7671860910210702,0.7115749525616698,0.6835016835016835,0.7777777777777778,0.7275985663082437,0.8111802494742604,0.8368232612356212,0.6944971537001897,0.6420454545454546,0.8659003831417624,0.7373572593800979,0.7952208106473079,0.7795152833479239,0.7438330170777988,0.7266187050359713,0.7739463601532567,0.7495361781076066,0.8269452366548555,0.8470209434668157,0.7032,0.7419,0.6169,0.6736,0.7613,0.7725,0.7103,0.7884,0.5709,0.6622,0.7664,0.7756
42,0.7324478178368121,0.7362204724409449,0.7164750957854407,0.7262135922330097,0.8016809264540661,0.8109168053741274,0.7286527514231499,0.6966666666666667,0.8007662835249042,0.7450980392156863,0.8242373174315096,0.8378650373144598,0.7343453510436433,0.6996699669966997,0.8122605363984674,0.75177304964539,0.8159839253305677,0.8247913369883879,0.7533206831119544,0.7161716171617162,0.8314176245210728,0.7695035460992907,0.8492351568576614,0.8619003034983029,0.7255,0.8063,0.59,0.6814,0.7786,0.8169,0.7156,0.8294,0.5402,0.6543,0.7864,0.823
43,0.6717267552182163,0.6229050279329609,0.8544061302681992,0.7205169628432956,0.7838561922046495,0.7736405050137372,0.7248576850094877,0.7180451127819549,0.7318007662835249,0.7248576850094877,0.7980295566502462,0.8032400175964387,0.7248576850094877,0.6946308724832215,0.7931034482758621,0.740608228980322,0.8068158903004639,0.7930120280101454,0.7343453510436433,0.7009966777408638,0.8084291187739464,0.7508896797153025,0.8198657563448851,0.8302280502569696,0.7065,0.7801,0.5709,0.6593,0.7602,0.7751,0.7061,0.8204,0.5249,0.6402,0.7681,0.782
44,0.6850094876660342,0.6384839650145773,0.8390804597701149,0.7251655629139073,0.7824734249416645,0.7870888660561448,0.7077798861480076,0.6636085626911316,0.8314176245210728,0.7380952380952381,0.8108201538328579,0.819221405535498,0.7077798861480076,0.6765676567656765,0.7854406130268199,0.7269503546099291,0.784677210267047,0.7913206062641134,0.681214421252372,0.6430769230769231,0.8007662835249042,0.7133105802047781,0.8023507043470748,0.8241236105050052,0.7332,0.804,0.613,0.6957,0.7734,0.7803,0.7213,0.8402,0.5441,0.6605,0.7829,0.794
45,0.7514231499051234,0.7166666666666667,0.8237547892720306,0.7664884135472371,0.7983032293377121,0.7791070204082428,0.7362428842504743,0.7103448275862069,0.789272030651341,0.7477313974591652,0.8309134906231095,0.8477699181099968,0.7400379506641366,0.7183098591549296,0.7816091954022989,0.7486238532110092,0.815098090052718,0.797696223275534,0.7590132827324478,0.7248322147651006,0.8275862068965517,0.7728085867620751,0.8514101345317316,0.8619751232217319,0.7425,0.8351,0.6015,0.6993,0.787,0.7955,0.727,0.8471,0.5517,0.6682,0.7931,0.8001
